article_id,PY
918,2019
919,2019
920,2019
921,2019
924,2019
925,2019
926,2019
928,2019
930,2019
931,2019
932,2019
933,2019
936,2019
937,2019
938,2019
939,2019
940,2018
942,2019
943,2019
944,2019
945,2019
946,2019
947,2019
949,2019
950,2018
952,2019
953,2019
955,2019
956,2018
957,2018
958,2018
959,2018
960,2019
961,2018
962,2018
963,2018
965,2018
966,2018
967,2018
969,2018
971,2019
972,2019
973,2018
974,2018
975,2018
976,2018
977,2018
978,2018
979,2018
980,2018
981,2018
982,2018
983,2018
984,2018
987,2018
988,2018
989,2018
990,2019
992,2018
997,2018
999,2019
1000,2018
1001,2018
1002,2018
1003,2018
1005,2018
1006,2018
1007,2018
1008,2018
1009,2018
1010,2018
1012,2018
1013,2018
1014,2018
1015,2018
1016,2018
1017,2018
1018,2018
1019,2018
1020,2018
1021,2018
1022,2018
1023,2018
1024,2018
1025,2018
1026,2018
1027,2018
1028,2018
1029,2018
1030,2018
1031,2018
1032,2018
1033,2018
1034,2018
1035,2018
1036,2018
1037,2018
1038,2018
1039,2018
1040,2018
1041,2018
1042,2018
1043,2018
1044,2018
1045,2018
1046,2018
1047,2018
1048,2018
1049,2018
1050,2018
1051,2018
1052,2018
1053,2018
1055,2019
1056,2019
1057,2019
1058,2018
1059,2018
1060,2018
1061,2018
1062,2018
1063,2018
1064,2018
1067,2018
1068,2018
1071,2018
1072,2018
1073,2018
1074,2018
1076,2018
1077,2018
1079,2018
1080,2018
1081,2018
1082,2018
1083,2018
1084,2018
1085,2018
1086,2018
1087,2018
1088,2018
1090,2018
1091,2018
1092,2018
1093,2018
1095,2018
1096,2018
1098,2018
1099,2018
1100,2018
1101,2018
1102,2018
1103,2018
1104,2018
1105,2018
1107,2018
1108,2018
1110,2018
1111,2018
1113,2018
1114,2018
1115,2018
1116,2018
1117,2018
1118,2018
1119,2018
1120,2018
1121,2018
1123,2018
1126,2018
1127,2018
1128,2018
1129,2018
1130,2018
1131,2018
1132,2018
1133,2018
1134,2018
1136,2018
1137,2018
1138,2018
1139,2018
1140,2018
1142,2018
1143,2018
1144,2018
1145,2018
1146,2018
1147,2018
1151,2018
1152,2017
1153,2018
1154,2018
1155,2018
1156,2018
1157,2018
1158,2018
1159,2018
1160,2018
1161,2018
1162,2018
1163,2018
1164,2018
1165,2018
1167,2018
1168,2018
1169,2018
1170,2017
1171,2018
1172,2018
1173,2018
1174,2018
1176,2018
1177,2018
1180,2017
1181,2017
1182,2017
1183,2017
1187,2017
1189,2017
1190,2017
1191,2017
1192,2017
1193,2017
1194,2017
1196,2017
1198,2017
1199,2017
1200,2017
1201,2017
1202,2017
1203,2017
1204,2017
1205,2017
1207,2017
1208,2017
1209,2017
1210,2017
1211,2017
1212,2017
1213,2017
1215,2017
1216,2017
1217,2017
1218,2017
1219,2017
1220,2017
1221,2017
1223,2017
1225,2017
1228,2017
1229,2017
1230,2017
1231,2017
1232,2017
1233,2017
1234,2017
1235,2017
1236,2017
1237,2017
1242,2017
1243,2017
1244,2017
1245,2017
1247,2017
1248,2017
1249,2017
1250,2017
1251,2017
1252,2017
1253,2017
1255,2017
1256,2017
1257,2017
1259,2017
1260,2017
1262,2017
1263,2017
1264,2017
1266,2017
1267,2017
1268,2017
1270,2017
1271,2017
1272,2017
1273,2017
1275,2016
1276,2017
1277,2017
1278,2017
1279,2017
1280,2017
1281,2016
1282,2017
1283,2017
1285,2017
1286,2017
1287,2017
1289,2017
1290,2017
1291,2017
1292,2017
1293,2017
1294,2017
1295,2017
1296,2016
1297,2017
1298,2017
1299,2017
1300,2017
1301,2016
1302,2017
1303,2017
1304,2017
1305,2017
1306,2017
1307,2017
1308,2017
1309,2017
1310,2016
1312,2017
1313,2016
1314,2017
1315,2017
1316,2017
1317,2017
1318,2017
1319,2017
1320,2016
1321,2016
1322,2017
1323,2016
1324,2017
1325,2017
1326,2017
1327,2016
1328,2016
1329,2016
1330,2016
1331,2016
1332,2016
1333,2016
1334,2016
1335,2016
1336,2016
1337,2016
1339,2016
1340,2016
1342,2016
1343,2016
1344,2016
1345,2016
1346,2016
1347,2016
1348,2016
1350,2016
1351,2016
1352,2016
1353,2016
1354,2016
1355,2016
1356,2016
1357,2016
1358,2016
1359,2016
1360,2016
1361,2016
1362,2016
1363,2016
1364,2016
1365,2016
1366,2016
1368,2016
1369,2016
1370,2016
1371,2016
1373,2016
1375,2016
1376,2016
1377,2016
1378,2016
1379,2016
1380,2016
1381,2016
1382,2016
1383,2016
1384,2016
1385,2016
1386,2016
1387,2016
1388,2016
1389,2016
1390,2016
1391,2016
1392,2016
1393,2016
1394,2016
1395,2016
1396,2016
1397,2016
1398,2016
1399,2016
1400,2016
1401,2016
1402,2016
1403,2016
1404,2016
1405,2016
1406,2016
1407,2016
1408,2016
1409,2016
1410,2016
1411,2016
1412,2016
1413,2016
1414,2016
1415,2016
1416,2015
1418,2015
1419,2015
1420,2015
1421,2015
1422,2015
1423,2015
1424,2015
1425,2015
1426,2015
1427,2015
1428,2019
1429,2019
1432,2019
1433,2019
1437,2019
1438,2019
1442,2019
1443,2019
1444,2019
1445,2019
1446,2019
1447,2019
1449,2019
1451,2019
1452,2019
1453,2019
1455,2019
1456,2019
1457,2019
1458,2019
1459,2019
1460,2019
1461,2018
1462,2019
1463,2019
1465,2019
1467,2018
1469,2018
1471,2018
1472,2018
1473,2018
1475,2018
1476,2018
1477,2018
1478,2018
1479,2018
1480,2018
1481,2018
1482,2018
1483,2018
1485,2018
1486,2018
1487,2018
1488,2018
1489,2018
1490,2018
1491,2018
1492,2018
1493,2018
1494,2018
1495,2018
1496,2018
1497,2018
1498,2018
1499,2018
1501,2018
1502,2017
1503,2017
1504,2017
1509,2017
1510,2017
1512,2017
1513,2017
1516,2017
1517,2017
1522,2017
1524,2017
1525,2017
1527,2016
1529,2016
1530,2017
1531,2016
1533,2016
1534,2016
1536,2016
1537,2016
1538,2016
1539,2016
1540,2016
1541,2016
1542,2016
1544,2016
1545,2016
1546,2016
1547,2016
1548,2015
1549,2015
1550,2015
1551,2015
1552,2019
1553,2019
1554,2019
1555,2019
1556,2019
1558,2019
1559,2018
1560,2018
1561,2018
1562,2018
1563,2018
1564,2018
1565,2018
1566,2018
1567,2018
1569,2017
1570,2017
1571,2017
1572,2017
1573,2017
1574,2017
1575,2017
1576,2016
1577,2016
1578,2015
1579,2015
1580,2014
1581,2014
1582,2014
1583,2013
1585,2019
1592,2019
1595,2019
1604,2019
1609,2019
1611,2019
1612,2019
1613,2019
1616,2019
1618,2019
1621,2019
1622,2019
1625,2019
1634,2019
1637,2019
1640,2019
1646,2019
1647,2019
1656,2019
1659,2019
1662,2019
1664,2019
1667,2019
1671,2019
1675,2019
1678,2019
1681,2019
1684,2019
1687,2019
1692,2019
1700,2019
1702,2018
1703,2018
1704,2018
1706,2019
1707,2018
1718,2018
1720,2018
1723,2018
1735,2018
1738,2018
1744,2018
1747,2018
1750,2018
1754,2018
1755,2018
1757,2018
1759,2018
1760,2018
1761,2018
1764,2018
1765,2018
1767,2018
1773,2018
1778,2018
1782,2018
1787,2018
1790,2018
1791,2018
1792,2018
1794,2018
1796,2018
1802,2017
1804,2017
1806,2017
1807,2017
1810,2017
1812,2017
1814,2017
1817,2017
1819,2017
1820,2017
1822,2017
1831,2017
1834,2017
1838,2017
1841,2017
1843,2017
1844,2017
1846,2017
1847,2017
1848,2017
1852,2017
1856,2017
1857,2017
1862,2017
1863,2017
1865,2016
1875,2017
1877,2017
1879,2016
1883,2016
1885,2016
1891,2016
1893,2016
1896,2016
1897,2016
1899,2016
1901,2016
1902,2016
1907,2016
1910,2016
1913,2016
1914,2016
1916,2016
1918,2016
1921,2016
1924,2016
1925,2016
1926,2016
1927,2016
1928,2016
1932,2016
1935,2015
1938,2015
1949,2015
1954,2015
1958,2015
1960,2015
1961,2015
1962,2015
1964,2015
1965,2015
1969,2015
1970,2015
1972,2015
1973,2015
1976,2014
1978,2015
1980,2015
1981,2015
1983,2014
1989,2015
1991,2014
1993,2014
1995,2014
1998,2014
2006,2014
2009,2014
2014,2014
2015,2014
2019,2014
2020,2014
2022,2014
2023,2014
2024,2014
2027,2013
2029,2013
2033,2013
2035,2013
2036,2013
2040,2012
2042,2019
2043,2019
2046,2019
2047,2019
2048,2019
2049,2019
2050,2019
2051,2019
2052,2019
2053,2019
2054,2019
2055,2019
2056,2019
2057,2019
2058,2019
2060,2019
2061,2019
2062,2019
2064,2019
2066,2019
2067,2019
2069,2019
2070,2018
2071,2019
2072,2019
2073,2018
2074,2018
2075,2018
2077,2018
2078,2018
2079,2018
2080,2018
2081,2018
2082,2018
2083,2018
2084,2018
2085,2017
2087,2018
2089,2018
2090,2018
2092,2018
2093,2018
2094,2018
2095,2018
2097,2018
2098,2018
2099,2018
2100,2018
2102,2018
2103,2018
2104,2018
2105,2018
2106,2017
2107,2018
2108,2018
2109,2018
2110,2017
2111,2017
2112,2017
2113,2018
2114,2018
2115,2017
2116,2018
2117,2017
2118,2017
2119,2017
2120,2017
2121,2017
2122,2017
2123,2017
2124,2017
2125,2017
2127,2017
2128,2017
2129,2017
2130,2017
2132,2017
2133,2017
2134,2017
2135,2017
2136,2017
2137,2016
2138,2017
2140,2016
2141,2017
2142,2016
2143,2016
2144,2016
2145,2016
2146,2016
2147,2016
2150,2016
2152,2016
2153,2016
2155,2016
2156,2016
2157,2016
2158,2016
2159,2016
2160,2016
2161,2016
2162,2016
2164,2016
2165,2016
2167,2016
2168,2016
2169,2016
2170,2016
2171,2015
2172,2016
2174,2016
2176,2016
2177,2016
2178,2015
2179,2015
2181,2015
2182,2015
2183,2015
2184,2015
2185,2015
2186,2015
2187,2015
2188,2015
2189,2015
2190,2015
2191,2015
2192,2015
2193,2015
2194,2015
2195,2015
2196,2015
2197,2015
2198,2015
2199,2015
2200,2015
2201,2015
2202,2015
2203,2015
2204,2015
2205,2015
2206,2015
2207,2015
2208,2015
2209,2015
2210,2015
2211,2014
2213,2015
2214,2015
2215,2015
2216,2015
2217,2015
2218,2015
2219,2015
2220,2015
2221,2015
2222,2015
2223,2015
2224,2015
2226,2015
2227,2015
2228,2015
2229,2015
2230,2014
2231,2014
2232,2014
2235,2014
2236,2014
2237,2014
2238,2014
2239,2014
2240,2014
2241,2014
2242,2014
2243,2014
2244,2014
2245,2014
2246,2014
2247,2014
2248,2014
2249,2014
2250,2014
2251,2014
2252,2014
2253,2014
2254,2014
2256,2014
2257,2014
2258,2014
2259,2013
2260,2013
2261,2013
2262,2014
2263,2013
2264,2014
2265,2013
2266,2013
2267,2013
2268,2013
2269,2013
2270,2013
2271,2013
2273,2013
2274,2013
2275,2013
2276,2013
2277,2013
2278,2013
2279,2013
2280,2013
2282,2013
2283,2013
2284,2013
2285,2013
2286,2013
2287,2013
2288,2013
2289,2013
2290,2013
2291,2013
2292,2013
2293,2013
2294,2013
2295,2013
2296,2013
2297,2013
2299,2013
2300,2013
2301,2013
2302,2013
2303,2013
2304,2013
2305,2013
2306,2013
2307,2012
2308,2012
2309,2012
2310,2012
2311,2012
2312,2012
2313,2012
2314,2012
2315,2012
2316,2012
2317,2012
2318,2012
2319,2012
2320,2012
2321,2012
2322,2012
2323,2012
2324,2012
2325,2012
2326,2012
2327,2012
2328,2012
2329,2012
2330,2012
2331,2012
2332,2011
2333,2012
2334,2011
2335,2011
2336,2011
2337,2011
2338,2011
2339,2011
2340,2011
2341,2011
2342,2011
2343,2011
2344,2011
2345,2011
2346,2011
2347,2010
2348,2019
2349,2019
2350,2019
2351,2019
2354,2019
2357,2019
2359,2019
2360,2019
2361,2019
2362,2019
2363,2019
2364,2019
2365,2019
2366,2019
2368,2019
2369,2019
2370,2019
2371,2019
2373,2019
2374,2019
2375,2019
2376,2019
2377,2019
2379,2019
2381,2019
2382,2019
2383,2019
2384,2019
2386,2019
2388,2019
2390,2019
2392,2019
2394,2019
2395,2019
2396,2019
2397,2018
2398,2018
2399,2018
2401,2018
2402,2018
2404,2018
2405,2019
2408,2018
2409,2018
2410,2018
2411,2018
2412,2018
2413,2018
2415,2018
2418,2017
2419,2018
2420,2018
2421,2018
2422,2018
2423,2018
2425,2018
2426,2018
2427,2018
2428,2018
2429,2018
2430,2018
2431,2018
2432,2018
2433,2018
2434,2018
2435,2018
2436,2018
2437,2018
2438,2018
2439,2018
2440,2018
2441,2018
2443,2018
2444,2018
2445,2018
2446,2018
2447,2018
2448,2018
2449,2018
2450,2017
2451,2017
2452,2017
2453,2017
2454,2017
2455,2017
2456,2017
2457,2017
2459,2017
2460,2017
2463,2017
2464,2017
2466,2017
2467,2017
2468,2017
2469,2017
2470,2017
2471,2017
2472,2017
2474,2017
2475,2017
2476,2017
2477,2017
2478,2017
2479,2017
2480,2017
2481,2017
2482,2017
2483,2016
2484,2017
2485,2016
2487,2017
2488,2016
2489,2017
2490,2017
2492,2016
2493,2017
2494,2016
2495,2016
2496,2016
2497,2015
2498,2016
2499,2016
2500,2016
2501,2016
2502,2016
2503,2016
2504,2016
2505,2016
2506,2016
2507,2016
2508,2016
2509,2016
2510,2016
2511,2016
2513,2016
2514,2016
2515,2016
2516,2016
2517,2016
2520,2016
2521,2015
2522,2016
2523,2016
2524,2015
2525,2015
2528,2015
2529,2015
2530,2015
2531,2015
2532,2016
2534,2015
2535,2015
2536,2015
2538,2015
2539,2015
2540,2015
2541,2015
2542,2015
2543,2015
2544,2015
2545,2015
2546,2015
2547,2015
2548,2015
2549,2015
2550,2015
2552,2015
2553,2015
2554,2015
2555,2014
2556,2015
2557,2015
2558,2015
2559,2014
2560,2014
2561,2014
2562,2014
2563,2014
2564,2014
2565,2014
2566,2014
2567,2014
2568,2014
2569,2014
2570,2014
2571,2014
2572,2014
2574,2014
2575,2014
2576,2014
2577,2013
2578,2013
2579,2013
2580,2013
2581,2013
2582,2013
2583,2013
2584,2013
2585,2013
2586,2013
2587,2013
2588,2013
2589,2013
2590,2013
2591,2013
2592,2013
2593,2013
2594,2013
2595,2013
2596,2013
2597,2013
2598,2013
2599,2013
2600,2013
2601,2013
2602,2013
2603,2013
2604,2013
2605,2013
2606,2013
2607,2012
2608,2013
2609,2013
2610,2013
2611,2013
2612,2013
2613,2012
2614,2012
2615,2012
2616,2012
2617,2012
2618,2012
2619,2012
2621,2012
2623,2012
2624,2012
2626,2012
2627,2012
2628,2012
2629,2012
2630,2012
2631,2012
2632,2011
2633,2011
2634,2011
2635,2011
2636,2011
2637,2011
2638,2011
2639,2011
2640,2011
2641,2011
2642,2011
2643,2011
2644,2010
2647,2019
2649,2019
2651,2019
2652,2019
2653,2019
2654,2019
2655,2019
2656,2019
2657,2019
2658,2019
2661,2019
2662,2019
2663,2019
2665,2019
2666,2019
2667,2019
2668,2019
2670,2019
2671,2019
2674,2018
2675,2018
2676,2018
2678,2018
2679,2017
2680,2017
2681,2018
2682,2018
2683,2018
2684,2018
2685,2018
2686,2018
2687,2018
2688,2018
2689,2018
2692,2018
2693,2018
2696,2018
2697,2018
2700,2018
2701,2018
2702,2018
2703,2018
2704,2017
2705,2017
2706,2017
2707,2017
2709,2017
2711,2017
2712,2017
2714,2017
2716,2017
2717,2017
2718,2017
2719,2017
2720,2017
2721,2017
2722,2017
2723,2017
2725,2017
2726,2017
2727,2017
2728,2017
2729,2017
2730,2017
2731,2017
2732,2016
2733,2016
2736,2017
2737,2017
2738,2016
2739,2016
2740,2016
2741,2016
2742,2016
2743,2016
2744,2016
2746,2016
2747,2016
2748,2016
2750,2016
2751,2016
2752,2016
2753,2016
2755,2016
2757,2015
2758,2015
2759,2015
2760,2015
2761,2015
2762,2015
2763,2015
2764,2015
2765,2015
2766,2015
2767,2015
2768,2015
2770,2015
2771,2015
2772,2015
2773,2015
2776,2015
2777,2015
2778,2015
2779,2015
2781,2014
2782,2014
2783,2014
2784,2014
2785,2014
2787,2014
2788,2014
2789,2014
2790,2014
2791,2015
2792,2014
2795,2013
2796,2014
2797,2014
2798,2014
2799,2014
2800,2014
2801,2014
2802,2014
2803,2014
2806,2013
2807,2014
2808,2013
2809,2013
2810,2013
2811,2013
2812,2013
2813,2013
2814,2013
2815,2013
2816,2013
2817,2013
2818,2013
2819,2013
2820,2013
2821,2013
2822,2013
2823,2013
2824,2013
2825,2013
2826,2013
2827,2013
2828,2013
2829,2013
2830,2013
2831,2013
2832,2013
2834,2013
2835,2013
2836,2013
2837,2013
2838,2013
2839,2012
2840,2012
2841,2012
2843,2012
2844,2012
2845,2012
2847,2012
2848,2012
2849,2012
2850,2012
2852,2012
2853,2011
2854,2012
2855,2012
2856,2012
2857,2011
2861,2011
2862,2011
2863,2011
2865,2011
2866,2011
2867,2011
2870,2010
2871,2010
2873,2010
2874,2010
2875,2010
2876,2010
2877,2010
2879,2010
2882,2019
2883,2019
2884,2019
2887,2019
2889,2019
2891,2019
2892,2019
2893,2019
2894,2019
2895,2019
2896,2019
2897,2019
2898,2019
2900,2019
2901,2018
2902,2018
2903,2019
2904,2018
2905,2018
2906,2019
2907,2018
2909,2018
2910,2018
2911,2017
2912,2018
2913,2018
2914,2018
2915,2018
2916,2018
2917,2018
2918,2018
2919,2018
2920,2018
2921,2018
2922,2018
2924,2017
2926,2017
2927,2017
2928,2017
2930,2017
2931,2017
2932,2017
2933,2017
2934,2017
2935,2016
2936,2016
2937,2016
2938,2016
2939,2016
2940,2016
2941,2016
2942,2016
2943,2016
2944,2016
2945,2016
2946,2016
2947,2016
2948,2015
2949,2015
2950,2015
2951,2015
2952,2015
2953,2015
2954,2015
2955,2015
2956,2015
2957,2015
2958,2015
2959,2015
2960,2015
2961,2014
2962,2014
2963,2015
2964,2015
2965,2015
2966,2014
2967,2015
2968,2015
2969,2014
2970,2014
2971,2014
2972,2015
2973,2014
2974,2014
2975,2014
2976,2014
2977,2013
2978,2013
2979,2013
2980,2013
2981,2013
2982,2013
2983,2013
2984,2013
2986,2013
2987,2013
2988,2012
2989,2013
2990,2012
2991,2013
2992,2013
2993,2012
2994,2012
2995,2012
2996,2012
2997,2012
2998,2012
2999,2012
3000,2012
3001,2011
3002,2011
3003,2011
3004,2011
3005,2011
3006,2011
3007,2011
3008,2011
3009,2011
3010,2011
3011,2011
3012,2011
3013,2011
3014,2011
3015,2011
3016,2011
3017,2011
3018,2011
3019,2010
3021,2010
3022,2010
3023,2010
3024,2010
3025,2010
3026,2010
3027,2010
3028,2010
3029,2010
3030,2009
3031,2019
3034,2019
3035,2019
3037,2019
3038,2019
3039,2019
3040,2019
3041,2019
3042,2019
3043,2019
3044,2019
3045,2019
3046,2019
3047,2019
3048,2019
3049,2019
3051,2019
3052,2019
3053,2019
3054,2019
3055,2019
3056,2019
3057,2019
3058,2019
3059,2019
3060,2019
3061,2019
3062,2019
3063,2019
3064,2019
3066,2019
3067,2019
3068,2019
3070,2019
3071,2019
3073,2019
3075,2019
3076,2019
3077,2019
3078,2019
3079,2019
3080,2019
3081,2019
3082,2018
3083,2018
3084,2019
3085,2018
3086,2018
3087,2018
3088,2018
3089,2018
3090,2018
3091,2018
3092,2018
3093,2018
3094,2018
3095,2018
3097,2018
3098,2018
3099,2018
3100,2018
3101,2018
3102,2018
3103,2018
3104,2018
3105,2018
3106,2018
3107,2018
3108,2018
3109,2018
3110,2018
3111,2018
3112,2018
3113,2018
3114,2018
3115,2018
3116,2018
3117,2018
3118,2017
3119,2018
3120,2018
3121,2018
3122,2017
3123,2017
3124,2017
3125,2017
3126,2017
3127,2017
3128,2017
3130,2017
3132,2017
3133,2017
3134,2017
3135,2017
3136,2017
3137,2017
3138,2017
3139,2017
3140,2017
3141,2017
3142,2017
3143,2017
3144,2017
3146,2017
3148,2017
3150,2017
3151,2017
3152,2016
3153,2016
3154,2017
3155,2016
3156,2016
3157,2016
3158,2017
3159,2016
3160,2016
3161,2016
3162,2016
3163,2016
3165,2016
3166,2016
3167,2016
3168,2016
3169,2016
3170,2016
3172,2016
3174,2016
3175,2016
3177,2015
3178,2016
3179,2015
3181,2015
3182,2015
3183,2015
3184,2015
3185,2015
3186,2015
3187,2015
3188,2015
3189,2015
3190,2015
3191,2015
3192,2015
3193,2015
3194,2015
3195,2015
3196,2015
3199,2015
3200,2015
3201,2014
3202,2014
3203,2014
3204,2014
3205,2014
3206,2014
3207,2014
3208,2014
3209,2014
3210,2014
3211,2013
3212,2014
3213,2014
3214,2014
3215,2013
3217,2013
3218,2014
3219,2013
3220,2013
3221,2013
3222,2013
3223,2013
3224,2013
3225,2013
3226,2013
3227,2013
3228,2013
3229,2013
3230,2013
3231,2013
3232,2013
3233,2013
3234,2013
3235,2013
3236,2013
3237,2012
3238,2012
3239,2012
3240,2012
3241,2012
3242,2012
3243,2012
3244,2012
3245,2012
3247,2012
3248,2012
3249,2012
3251,2011
3252,2011
3253,2011
3254,2011
3255,2011
3256,2011
3257,2011
3258,2011
3259,2011
3260,2011
3261,2010
3262,2011
3264,2011
3265,2011
3267,2011
3268,2011
3269,2010
3270,2010
3273,2010
3274,2010
3275,2009
3276,2009
3277,2019
3278,2019
3281,2019
3283,2019
3284,2019
3287,2019
3288,2019
3289,2019
3290,2019
3291,2019
3294,2019
3295,2019
3296,2019
3297,2019
3298,2019
3300,2019
3301,2019
3302,2019
3305,2019
3306,2019
3307,2019
3308,2019
3310,2019
3311,2019
3313,2019
3314,2019
3319,2019
3320,2019
3321,2019
